startup_id,startup_name,industry,country,city_tier,founded_year,founders_count,female_founder,funding_rounds,total_funding_usd,last_funding_year,investor_count,has_vc,has_angel,employees,burn_rate_usd_monthly,annual_revenue_usd,profitability,customer_count,churn_rate_percent,milestones,patents_count,market_size_usd,valuation_usd,remote_work_policy,age_first_funding_year,status,closure_reason
17823,Startup_17823,SaaS,Germany,Tier1,2020,2,1,4,3320476.75,2018,6,1,0,4,811945.25,3109418.5,Not Profitable,3542,26.4699993133545,7,2,124110048,8932885,Remote,0,acquired,Ran out of cash
17824,Startup_17824,ClimateTech,USA,Tier1,2018,2,0,2,1742921.875,2024,2,1,0,6,24264.267578125,491567.8125,Profitable,3961,12.1099996566772,6,2,325746464,3458423.25,Hybrid,3,acquired,Operating
17825,Startup_17825,Logistics,UAE,Tier2,2006,1,0,3,3320476.75,2013,0,0,0,1,NULL,5742476.5,Not Profitable,6971,26.4699993133545,7,2,93449504,47665496,Office,6,operating,Ran out of cash
17826,Startup_17826,Logistics,France,Tier1,2015,5,0,0,3320476.75,2015,4,0,1,9,309156.6875,6562035.5,Not Profitable,10803,41.2200012207031,9,0,201015696,13890898,Hybrid,6,operating,Strategic shutdown
17827,Startup_17827,Ecommerce,Brazil,Tier3,2003,4,1,4,2586292,2014,7,0,1,8,492124.65625,29727.046875,Not Profitable,309,16.4200000762939,8,3,108878528,10243818,Office,4,acquired,Operating
17828,Startup_17828,ClimateTech,Singapore,Tier2,2017,5,0,0,22348690,2008,3,0,0,20,427903,794489.1875,Not Profitable,5763,15.8800001144409,6,1,32294162,42444624,Office,4,operating,Product-market fit failure
17829,Startup_17829,Cybersecurity,Brazil,Tier1,2010,3,1,0,3680768.25,2013,6,0,0,19,NULL,1219247.5,Not Profitable,3240,20.9699993133545,4,0,335792064,23216512,Hybrid,3,operating,Operating
17830,Startup_17830,SaaS,UK,Tier1,2023,2,0,1,208803008,2009,5,0,1,20,200914.34375,4690333,Profitable,9440,12.0600004196167,6,2,105003576,634874.75,Remote,2,acquired,Operating
17831,Startup_17831,AI,Brazil,Tier1,2015,5,0,6,50549856,2011,2,1,0,4,191174.390625,1241978.625,Not Profitable,2691,22.9699993133545,1,0,38808444,8932885,Hybrid,4,acquired,Ran out of cash
17832,Startup_17832,Cybersecurity,Brazil,Tier2,2009,1,0,0,764013.0625,2015,8,1,1,65,124982.03125,1245793.75,Not Profitable,3809,48.9700012207031,9,0,223745376,10402028,Office,1,operating,Operating
17833,Startup_17833,Ecommerce,Netherlands,Tier1,2001,1,0,1,3320476.75,2015,4,1,1,9,312503.3125,829851.875,Not Profitable,6545,20.2600002288818,11,1,810229632,31593900,Office,6,closed,Ran out of cash
17834,Startup_17834,FoodTech,USA,Tier2,2022,4,0,0,12314358,2023,0,1,1,39,19268.890625,1448916.125,Break-even,3420,26.4699993133545,3,2,5134512,8932885,Hybrid,5,ipo,Strategic shutdown
17835,Startup_17835,EdTech,Germany,Tier2,2023,5,1,0,864851.75,2024,3,1,0,60,91714.234375,1219247.5,Not Profitable,12793,41.8199996948242,2,2,110491472,49520920,Office,5,operating,Strategic shutdown
17836,Startup_17836,TravelTech,Australia,Tier2,2009,1,1,0,1006134.5,2022,6,0,1,16,233010.515625,1219247.5,Profitable,2458,30.7000007629395,5,1,49804432,10321722,Hybrid,1,operating,Operating
17837,Startup_17837,Fintech,UAE,Tier2,2002,1,0,0,7979949,2013,0,1,1,19,1213000.875,1219247.5,Profitable,2957,25.6000003814697,2,0,41961368,6986794,Hybrid,0,acquired,Product-market fit failure
17838,Startup_17838,Gaming,USA,Tier2,2021,4,1,0,38913176,2005,1,0,0,6,599394.5,5955819,Break-even,514,9.77999973297119,5,0,42302740,42197084,Hybrid,0,acquired,Product-market fit failure
17839,Startup_17839,Gaming,UK,Tier1,2011,3,0,3,11786436,2006,0,0,0,12,446404.9375,2691972,Not Profitable,586,25.2099990844727,5,1,2118849920,197629.03125,Remote,1,operating,Operating
17840,Startup_17840,Cybersecurity,UK,Tier1,2019,5,0,8,3851558.75,2020,7,1,1,33,53377.11328125,5215345.5,Not Profitable,2229,35.3300018310547,2,0,149990160,8932885,Office,3,closed,Ran out of cash
17841,Startup_17841,Gaming,Singapore,Tier1,2001,3,0,3,18395318,2015,6,0,1,15,50963.0859375,660010.125,Profitable,4562,26.4699993133545,3,3,35767084,8932885,Office,5,operating,Product-market fit failure
17842,Startup_17842,SaaS,Canada,Tier1,2007,2,0,1,40943028,2014,7,1,0,37,NULL,390167.96875,Not Profitable,15531,26.4699993133545,6,1,60915348,20138434,Hybrid,6,acquired,Strategic shutdown
17843,Startup_17843,HealthTech,Netherlands,Tier3,2017,3,0,2,2557727,2007,9,1,1,8,97168.9375,437807.09375,Not Profitable,1259,15.460000038147,4,0,103634840,1532928.5,Hybrid,5,acquired,Founder conflict
17844,Startup_17844,FoodTech,UAE,Tier1,2008,1,1,3,833601.375,2015,8,1,1,19,NULL,1219247.5,Not Profitable,1900,26.4699993133545,6,0,38898600,563875.75,Office,5,operating,Operating
17845,Startup_17845,Fintech,Australia,Tier2,2010,1,1,2,1171021.25,2020,0,0,1,11,44460.33203125,8249591,Not Profitable,17784,33.5,4,1,84881424,31015832,Remote,4,acquired,Product-market fit failure
17846,Startup_17846,Gaming,UK,Tier2,2023,3,0,0,2821811.25,2019,0,1,0,7,97685.8984375,2805673.5,Not Profitable,1233,17.3199996948242,2,0,3759371.25,36712936,Hybrid,3,operating,Operating
17847,Startup_17847,Gaming,UAE,Tier2,2002,3,0,4,1768518.125,2006,4,0,1,7,478657.28125,4065033.75,Break-even,1681,45.1100006103516,4,1,941214592,3405130.75,Remote,6,operating,Operating
17848,Startup_17848,Cybersecurity,USA,Tier1,2007,2,1,0,5406683.5,2005,3,1,1,23,130836.8125,43893.21875,Not Profitable,948,44.0400009155273,4,1,5685970.5,33305912,Office,3,operating,Ran out of cash
17849,Startup_17849,Logistics,UAE,Tier1,2004,2,0,0,3320476.75,2015,2,1,1,24,15253.529296875,1219247.5,Not Profitable,2957,30.0499992370605,5,0,42426940,10453255,Hybrid,3,closed,Ran out of cash
17850,Startup_17850,Ecommerce,UK,Tier1,2014,5,0,3,5024783.5,2014,4,0,0,20,798318.8125,643475.125,Profitable,7548,19.1000003814697,7,0,19160378,6377772,Hybrid,5,ipo,Operating
17851,Startup_17851,EdTech,Brazil,Tier3,2009,1,1,4,1676728.75,2022,4,0,1,32,142816.484375,3018491,Not Profitable,1566,12.4200000762939,6,0,21126874,31759730,Office,0,ipo,Market competition
17852,Startup_17852,TravelTech,Canada,Tier1,2013,5,0,1,3452617.5,2008,3,1,1,31,572203.6875,11990252,Not Profitable,29341,0.939999997615814,6,0,22810114,18567754,Hybrid,6,closed,Operating
17853,Startup_17853,TravelTech,UK,Tier1,2004,5,0,0,26698278,2012,0,1,1,35,151146.5625,1219247.5,Profitable,1448,6.44999980926514,4,4,408457216,10515360,Hybrid,3,operating,Operating
17854,Startup_17854,TravelTech,Brazil,Tier1,2017,3,0,1,69972800,2010,4,0,0,8,422384.59375,302773.71875,Break-even,452,36.0299987792969,1,2,16405603,52170580,Remote,1,operating,Product-market fit failure
17855,Startup_17855,TravelTech,Singapore,Tier1,2011,1,1,0,3536320.75,2022,10,1,1,3,161498.796875,739687.125,Not Profitable,144,26.4699993133545,3,0,316468768,23679532,Remote,3,operating,Ran out of cash
17856,Startup_17856,AI,UK,Tier1,2002,5,0,3,28447306,2023,3,0,0,13,104818.3984375,3574838.75,Not Profitable,3637,36.3300018310547,3,0,406056864,67567888,Remote,1,operating,Operating
17857,Startup_17857,ClimateTech,Canada,Tier3,2007,3,1,1,4740256,2013,4,1,1,21,348336.125,487710.21875,Profitable,1771,35.0200004577637,7,2,356288544,4881286.5,Office,3,operating,Market competition
17858,Startup_17858,Logistics,USA,Tier2,2013,4,1,3,377147.875,2018,3,1,1,9,466084.5,2370536.25,Profitable,538,31.0699996948242,5,0,14620575,731358.1875,Office,6,closed,Operating
17859,Startup_17859,Fintech,Singapore,Tier2,2000,2,0,1,4414937.5,2020,6,0,0,37,266875.875,3720.49340820313,Not Profitable,2957,43.2599983215332,7,0,207272176,8932885,Hybrid,2,operating,Ran out of cash
17860,Startup_17860,Ecommerce,Netherlands,Tier1,2003,3,0,5,493886.59375,2007,0,0,1,4,1397670,2590214.75,Not Profitable,2957,6.17000007629395,3,0,45491860,8932885,Office,2,closed,Ran out of cash
17861,Startup_17861,EdTech,Israel,Tier1,2021,3,0,8,22493198,2005,0,1,0,38,228978.0625,1219247.5,Break-even,4765,23.3199996948242,4,0,68931096,5950493.5,Remote,4,closed,Founder conflict
17862,Startup_17862,EdTech,Netherlands,Tier2,2007,5,1,2,2035897.875,2010,0,1,0,28,86283.015625,617795.4375,Not Profitable,2957,47.9799995422363,4,0,368316896,8932885,Office,3,operating,Product-market fit failure
17863,Startup_17863,Cybersecurity,Australia,Tier2,2020,3,0,0,133942.78125,2020,7,0,1,10,NULL,244668.03125,Not Profitable,27245,49.7299995422363,6,3,83545032,89723064,Office,0,operating,Operating
17864,Startup_17864,FoodTech,UAE,Tier1,2012,3,0,5,376285.40625,2015,3,0,1,112,137891.59375,437021.4375,Not Profitable,8068,22.0699996948242,4,1,731204864,8932885,Remote,0,acquired,Regulatory issues
17865,Startup_17865,Gaming,Brazil,Tier2,2015,5,0,5,1314425.375,2018,1,1,0,20,47072.5625,1219247.5,Not Profitable,1045,55.0999984741211,8,0,42234184,8031924,Hybrid,3,operating,Founder conflict
17866,Startup_17866,Logistics,Singapore,Tier3,2015,3,0,4,3320476.75,2008,0,1,1,13,121757.96875,472844.59375,Profitable,2957,27.7099990844727,6,2,78213024,640168.8125,Hybrid,6,closed,Product-market fit failure
17867,Startup_17867,ClimateTech,UAE,Tier1,2022,2,0,0,5175895.5,2006,0,1,0,88,124007.75,244630.59375,Break-even,4908,33.5400009155273,7,0,33431766,71366744,Remote,0,closed,Product-market fit failure
17868,Startup_17868,Gaming,Canada,Tier1,2023,1,0,3,3320476.75,2006,4,1,0,16,221953.1875,31482090,Not Profitable,14464,26.4699993133545,1,2,66578256,13441406,Hybrid,0,operating,Operating
17869,Startup_17869,Ecommerce,Netherlands,Tier1,2008,5,1,3,1616954.25,2006,2,1,0,20,1258975.125,8757146,Break-even,3801,35.6800003051758,3,1,712487040,11313570,Hybrid,1,operating,Founder conflict
17870,Startup_17870,AI,Singapore,Tier3,2018,4,0,4,3897981.5,2020,0,1,1,45,473321.3125,8438944,Not Profitable,8173,22.2700004577637,5,3,11209343,16297310,Hybrid,2,operating,Market competition
17871,Startup_17871,SaaS,Australia,Tier1,2007,4,0,5,54194312,2011,7,1,0,51,1132849.125,1298890.5,Not Profitable,746,19.3400001525879,6,1,85564648,8932885,Hybrid,3,operating,Operating
17872,Startup_17872,Logistics,Israel,Tier2,2018,1,0,1,3320476.75,2024,0,1,0,18,774989.5,18352.220703125,Break-even,461,32.7599983215332,5,2,222841344,8932885,Hybrid,6,acquired,Ran out of cash
17873,Startup_17873,HealthTech,Brazil,Tier2,2000,2,0,0,3320476.75,2015,8,0,0,10,435716.28125,1699388.625,Not Profitable,4534,6.63000011444092,5,1,24405778,8932885,Hybrid,3,closed,Operating
17874,Startup_17874,Ecommerce,Canada,Tier1,2012,3,0,3,1530379.125,2007,5,0,1,101,86381.265625,3254929.5,Not Profitable,2957,47.9300003051758,4,2,64326328,18468742,Hybrid,4,acquired,Operating
17875,Startup_17875,SaaS,Australia,Tier1,2012,4,0,3,9742903,2013,3,0,0,23,120079.484375,1517461.625,Profitable,463,13.6800003051758,7,2,310304288,543624.5,Hybrid,4,operating,Strategic shutdown
17876,Startup_17876,HealthTech,Brazil,Tier1,2003,3,0,1,877758.1875,2011,0,0,0,20,21858.923828125,1219247.5,Not Profitable,2957,26.4699993133545,4,1,43335076,3765826.75,Hybrid,3,operating,Operating
17877,Startup_17877,EdTech,USA,Tier2,2022,2,0,0,2946802,2021,9,0,1,17,383469.1875,11683.7265625,Not Profitable,292,19.5200004577637,4,4,7098013,8932885,Office,1,acquired,Regulatory issues
17878,Startup_17878,AI,Brazil,Tier2,2009,5,0,4,34877148,2016,0,0,0,5,54218.85546875,482325.96875,Profitable,6856,30.8099994659424,7,0,38892684,20715566,Office,6,closed,Product-market fit failure
17879,Startup_17879,Ecommerce,UAE,Tier2,2022,1,0,3,526864.5625,2024,3,1,0,99,2693913.75,1674219.25,Profitable,551,26.4699993133545,9,1,53936544,37279924,Remote,4,acquired,Product-market fit failure
17880,Startup_17880,TravelTech,Australia,Tier1,2010,2,0,8,8965705,2021,6,0,1,26,79782.8203125,1219247.5,Not Profitable,10449,13.8500003814697,4,3,58133032,676999.1875,Remote,6,acquired,Operating
17881,Startup_17881,EdTech,UAE,Tier1,2013,4,0,3,16828604,2011,0,1,1,35,35502.96875,3763475.25,Not Profitable,4631,27.5900001525879,8,1,328885632,13623896,Remote,2,operating,Operating
17882,Startup_17882,SaaS,Netherlands,Tier2,2004,4,0,4,3320476.75,2016,5,1,1,18,400440.78125,2397649.75,Not Profitable,2257,26.4699993133545,7,2,112187464,8932885,Remote,0,closed,Operating
17883,Startup_17883,ClimateTech,Netherlands,Tier1,2012,1,0,5,14661822,2007,3,0,1,16,79094.109375,31354616,Profitable,18713,61.5999984741211,2,1,189954304,78007312,Office,1,closed,Acquired talent
17884,Startup_17884,Logistics,India,Tier1,2014,5,0,3,1132717.5,2015,7,1,0,20,150150.4375,6146747,Not Profitable,10039,29.7600002288818,8,0,8275197,982201.75,Office,5,operating,Product-market fit failure
17885,Startup_17885,Ecommerce,India,Tier1,2016,2,0,1,13098176,2015,7,1,1,37,61276.63671875,591366.4375,Not Profitable,5360,26.4699993133545,3,1,28439658,8177945.5,Remote,4,closed,Operating
17886,Startup_17886,Ecommerce,Netherlands,Tier1,2015,4,0,2,919507.8125,2005,10,0,1,40,1027259.125,1219247.5,Not Profitable,6474,10.6099996566772,5,1,43407368,311195.625,Office,3,acquired,Product-market fit failure
17887,Startup_17887,Logistics,Singapore,Tier1,2000,4,0,5,2972728.75,2022,0,0,1,8,216920.421875,161547.078125,Profitable,3789,8.34000015258789,6,0,34106192,20613336,Hybrid,5,closed,Operating
17888,Startup_17888,Cybersecurity,UK,Tier1,2011,5,0,3,458015.3125,2005,2,1,1,11,NULL,209678.859375,Not Profitable,14162,26.5699996948242,6,0,158796928,33630280,Remote,6,closed,Operating
17889,Startup_17889,Fintech,USA,Tier2,2019,4,1,3,3843006.75,2016,8,1,0,20,285808.1875,2090872.875,Not Profitable,14551,33.7999992370605,3,2,43683264,3595184.5,Remote,1,closed,Ran out of cash
17890,Startup_17890,EdTech,Brazil,Tier1,2018,4,0,2,3503351.25,2020,0,1,0,14,255271.828125,516233.40625,Not Profitable,363,26.4699993133545,4,1,20418370,86306656,Office,6,closed,Regulatory issues
17891,Startup_17891,Logistics,Australia,Tier3,2020,3,0,3,29567378,2011,5,1,1,18,96260.421875,296446.5,Not Profitable,9444,39.2599983215332,4,0,43165908,49132704,Remote,4,closed,Operating
17892,Startup_17892,Ecommerce,Germany,Tier1,2022,1,0,3,668984.0625,2020,6,0,1,36,116630.15625,208827.578125,Not Profitable,1167,18.7999992370605,3,3,21488386,45584360,Remote,1,closed,Market competition
17893,Startup_17893,Gaming,USA,Tier1,2006,3,0,0,2135797,2015,5,1,0,2,69301.34375,8854798,Profitable,17219,26.4699993133545,3,0,81835504,866374.625,Hybrid,2,acquired,Regulatory issues
17894,Startup_17894,ClimateTech,India,Tier1,2004,4,0,0,886297.3125,2013,5,0,1,6,92418.4296875,1219247.5,Not Profitable,2957,20.4799995422363,6,2,15769313,6779918.5,Hybrid,1,acquired,Ran out of cash
17895,Startup_17895,ClimateTech,Israel,Tier2,2007,5,0,6,1434365.375,2005,4,1,0,69,868996.125,1219247.5,Break-even,13576,47.6500015258789,4,1,140328080,7814165,Remote,3,operating,Operating
17896,Startup_17896,Gaming,Germany,Tier3,2020,1,0,2,321555.5625,2006,0,1,1,20,319476.5625,37550.55078125,Not Profitable,1314,53.4700012207031,7,1,7206434.5,8932885,Hybrid,3,operating,Regulatory issues
17897,Startup_17897,Fintech,UK,Tier1,2003,2,0,7,544025.8125,2023,7,1,0,45,499648.09375,1333732.125,Profitable,5279,30.9099998474121,4,1,95935440,10121020,Office,6,ipo,Ran out of cash
17898,Startup_17898,Ecommerce,Brazil,Tier1,2013,2,1,2,8926988,2011,3,1,1,20,NULL,11664588,Not Profitable,595,16.2399997711182,2,2,122049456,8624709,Remote,2,closed,Founder conflict
17899,Startup_17899,TravelTech,Germany,Tier1,2005,5,0,3,388493.5625,2017,3,0,1,10,165763.3125,2399540,Not Profitable,55604,31.4799995422363,2,1,19178596,4820145,Remote,3,acquired,Operating
17900,Startup_17900,Fintech,Australia,Tier2,2018,2,0,2,147044.578125,2022,2,0,0,25,56860.13671875,4562908,Break-even,2957,45.4099998474121,9,2,24379104,4782668,Remote,1,closed,Market competition
17901,Startup_17901,Fintech,Canada,Tier2,2003,3,0,2,10452693,2024,0,1,1,33,247521.515625,497468.28125,Not Profitable,2548,13.3199996948242,0,1,18087092,8932885,Hybrid,2,operating,Ran out of cash
17902,Startup_17902,SaaS,Canada,Tier2,2023,4,0,3,915871.6875,2016,1,0,1,9,137859.609375,1231485.25,Profitable,8495,11.5299997329712,1,0,837452544,232422192,Hybrid,4,operating,Operating
17903,Startup_17903,SaaS,UAE,Tier1,2009,2,0,3,21072248,2023,0,0,1,9,55465.51953125,2227529.25,Not Profitable,870,16.8799991607666,4,1,40990968,2507979.75,Remote,6,closed,Regulatory issues
17904,Startup_17904,FoodTech,Singapore,Tier1,2018,3,0,5,3320476.75,2012,6,0,1,15,NULL,445174.03125,Not Profitable,4982,26.4699993133545,7,0,16417168,4767005.5,Hybrid,1,operating,Product-market fit failure
17905,Startup_17905,EdTech,Netherlands,Tier2,2009,1,0,2,3357477.5,2005,3,0,0,75,NULL,5254078,Not Profitable,1187,26.4699993133545,5,1,61420356,7562326.5,Hybrid,6,operating,Market competition
17906,Startup_17906,HealthTech,Germany,Tier2,2012,5,0,0,345852.875,2020,0,1,1,9,NULL,6737392,Not Profitable,10544,20.4899997711182,5,0,16413326,75246952,Office,1,closed,Operating
17907,Startup_17907,Logistics,India,Tier1,2002,1,0,5,1318969.75,2008,0,1,0,40,875585.75,3287208,Not Profitable,813,26.4699993133545,4,1,62790336,8932885,Office,1,operating,Market competition
17908,Startup_17908,Fintech,Singapore,Tier1,2021,1,0,2,3320476.75,2022,0,0,0,14,777271.375,1219247.5,Break-even,356,23.9899997711182,3,1,246732704,206032560,Office,6,operating,Regulatory issues
17909,Startup_17909,ClimateTech,Canada,Tier3,2007,3,0,2,12709807,2022,1,1,1,44,116990.7578125,9366828,Not Profitable,1210,26.4699993133545,5,1,15355131,8932885,Office,1,operating,Regulatory issues
17910,Startup_17910,SaaS,UK,Tier1,2009,2,0,3,4839363,2009,4,0,1,15,2819755.25,150814.796875,Not Profitable,1857,26.4699993133545,3,0,8979910,4090609.75,Office,2,operating,Founder conflict
17911,Startup_17911,AI,Germany,Tier1,2001,3,0,0,3320476.75,2013,3,0,1,21,196437.625,3536181,Not Profitable,2957,26.4699993133545,2,0,766144000,6006579,Hybrid,6,closed,Operating
17912,Startup_17912,FoodTech,UK,Tier1,2000,2,1,4,1316318.5,2016,0,1,1,156,135426.890625,13204706,Profitable,3625,8.02000045776367,10,1,1468346112,8932885,Office,3,operating,Operating
17913,Startup_17913,Ecommerce,UK,Tier1,2009,4,1,4,3320476.75,2010,0,1,1,4,25003.294921875,6048370.5,Not Profitable,21738,43.5099983215332,7,1,89684944,1437766.625,Hybrid,5,acquired,Operating
17914,Startup_17914,EdTech,Germany,Tier1,2012,5,0,6,19064256,2020,3,0,0,27,147652.28125,12588.6376953125,Not Profitable,901,21.0499992370605,4,0,40817480,33805768,Hybrid,5,operating,Operating
17915,Startup_17915,Ecommerce,India,Tier2,2000,4,0,0,6800535.5,2015,0,0,0,36,454506.90625,626486.375,Not Profitable,9957,49.8699989318848,6,0,130595416,54940792,Remote,3,ipo,Operating
17916,Startup_17916,FoodTech,Germany,Tier1,2022,2,0,3,3046811.25,2005,5,0,0,10,3325285.5,1219247.5,Profitable,3357,9.52999973297119,7,0,102089712,20160096,Office,4,operating,Product-market fit failure
17917,Startup_17917,ClimateTech,France,Tier1,2001,2,0,1,1373202.5,2017,0,0,1,5,22732.00390625,16973262,Profitable,7991,26.4699993133545,2,1,123616680,33155016,Hybrid,3,operating,Operating
17918,Startup_17918,Cybersecurity,UAE,Tier2,2009,1,0,8,980725440,2010,5,0,1,5,575467.5625,209119.125,Break-even,2990,16.7600002288818,6,1,22247876,226299904,Hybrid,0,operating,Regulatory issues
17919,Startup_17919,Gaming,India,Tier3,2003,2,0,5,4228478.5,2024,8,0,1,116,887703.5,1219247.5,Break-even,21218,64.9300003051758,2,0,9709507,6167294.5,Office,2,operating,Regulatory issues
17920,Startup_17920,EdTech,France,Tier2,2006,1,1,0,6222374,2021,4,1,1,18,469002.59375,657054,Not Profitable,6268,26.4699993133545,2,2,37124908,585703.625,Remote,3,closed,Ran out of cash
17921,Startup_17921,Logistics,Brazil,Tier2,2004,1,0,1,4881608.5,2021,6,1,0,60,1215606,1219247.5,Profitable,662,12,4,1,1075885312,18196696,Office,1,closed,Operating
17922,Startup_17922,Gaming,France,Tier3,2020,5,0,0,11485713,2008,2,1,1,7,296125.125,1855324.375,Profitable,1280,20.5300006866455,5,0,78615872,21037338,Office,3,closed,Operating
17923,Startup_17923,AI,Canada,Tier2,2015,2,0,2,304751.75,2022,5,0,0,3,81057.0703125,1219247.5,Break-even,747,26.4699993133545,7,2,25045074,8932885,Office,3,closed,Operating
17924,Startup_17924,Ecommerce,Australia,Tier3,2006,4,0,2,3558555.25,2023,4,1,0,9,69284.4609375,200045.4375,Profitable,993,42.689998626709,1,0,91344936,37125916,Office,3,operating,Market competition
17925,Startup_17925,ClimateTech,UAE,Tier2,2008,3,0,0,885026.625,2019,9,0,0,14,10766.6142578125,324898.3125,Not Profitable,69,22.3400001525879,4,1,1602844416,3802535.5,Office,1,closed,Product-market fit failure
17926,Startup_17926,Cybersecurity,Germany,Tier2,2019,1,0,0,3320476.75,2012,7,1,0,197,192318.390625,3019742,Not Profitable,1532,26.4699993133545,10,2,48084832,8932885,Office,4,ipo,Operating
17927,Startup_17927,AI,France,Tier2,2008,3,0,0,3320476.75,2007,0,1,1,10,NULL,22000.783203125,Not Profitable,9712,53.4199981689453,5,2,44379132,362774.46875,Remote,6,ipo,Operating
17928,Startup_17928,HealthTech,Singapore,Tier3,2010,1,0,7,5885838,2011,0,1,0,22,12089.7197265625,26513218,Not Profitable,3968,26.4699993133545,2,1,100041808,15229000,Remote,0,acquired,Operating
17929,Startup_17929,Ecommerce,Netherlands,Tier2,2023,4,0,4,28964212,2019,5,1,0,24,40879.59375,304903.75,Profitable,2109,26.4699993133545,3,0,44555992,231048000,Remote,3,operating,Ran out of cash
17930,Startup_17930,FoodTech,France,Tier2,2016,1,0,0,24309562,2022,0,0,1,1,158341.890625,540497.25,Not Profitable,990,26.4699993133545,3,0,67105688,1864212.875,Hybrid,0,closed,Operating
17931,Startup_17931,Cybersecurity,Germany,Tier1,2010,5,0,3,10213719,2023,4,1,1,31,1840724,762108.9375,Not Profitable,1991,42.8300018310547,3,2,50939868,905095.125,Remote,4,operating,Operating
17932,Startup_17932,ClimateTech,Singapore,Tier3,2008,1,0,6,37272664,2015,4,0,1,9,82596.109375,293300.59375,Not Profitable,918,26.4699993133545,5,0,49052120,91666336,Remote,2,acquired,Product-market fit failure
17933,Startup_17933,EdTech,USA,Tier1,2018,2,1,5,3263312,2019,0,0,1,39,1506695.875,1261904.875,Not Profitable,3298,26.4699993133545,2,2,28424264,14187114,Remote,0,operating,Ran out of cash
17934,Startup_17934,Cybersecurity,Singapore,Tier1,2007,5,0,1,788840.75,2011,0,1,1,24,853680.0625,61605.55859375,Not Profitable,1154,45.4300003051758,7,1,252145920,8932885,Hybrid,1,operating,Founder conflict
17935,Startup_17935,Ecommerce,Singapore,Tier2,2004,1,0,2,2505295,2013,0,1,1,72,398330.8125,21251444,Profitable,1617,26.4699993133545,4,1,102126024,7555198.5,Office,0,closed,Market competition
17936,Startup_17936,Logistics,India,Tier1,2005,1,0,3,6454466.5,2015,0,1,0,67,69153.828125,1376227.25,Not Profitable,2006,22.5300006866455,6,2,29818852,7065739,Hybrid,3,closed,Ran out of cash
17937,Startup_17937,SaaS,Netherlands,Tier1,2018,3,0,1,17677644,2018,0,1,1,31,721845.0625,279510.46875,Profitable,4856,8.8100004196167,7,2,798737,6588410,Remote,1,closed,Operating
17938,Startup_17938,AI,France,Tier1,2010,1,0,4,22956986,2006,0,0,0,12,124975.65625,1219247.5,Break-even,855,12.8400001525879,6,1,107753128,2547082.25,Remote,6,closed,Ran out of cash
17939,Startup_17939,Cybersecurity,France,Tier1,2022,5,0,1,238178.78125,2006,2,1,1,61,7322135.5,1219247.5,Not Profitable,2957,14.7600002288818,3,2,47867172,2398620,Remote,6,closed,Regulatory issues
17940,Startup_17940,Gaming,Israel,Tier1,2001,1,0,2,149721.359375,2009,6,1,1,2,147981.84375,205731.90625,Break-even,2216,26.4699993133545,7,0,69533256,6150661.5,Hybrid,3,closed,Market competition
17941,Startup_17941,AI,Singapore,Tier1,2002,3,0,2,3320476.75,2021,5,1,0,82,420001.125,512712.40625,Break-even,812,22.8299999237061,2,1,58272996,6619210,Office,6,operating,Operating
17942,Startup_17942,Gaming,Netherlands,Tier2,2001,4,0,0,13768657,2014,4,1,0,1,143128.5625,1219247.5,Not Profitable,2056,26.4699993133545,7,1,54623476,13569449,Hybrid,2,acquired,Market competition
17943,Startup_17943,Cybersecurity,UAE,Tier1,2012,3,0,5,1680626.375,2021,8,1,1,21,167451.421875,1219247.5,Profitable,7995,4.69999980926514,5,1,128347488,8806451,Remote,0,operating,Operating
17944,Startup_17944,SaaS,Australia,Tier2,2010,3,0,3,1573350.125,2018,3,1,0,26,1076693.125,64152.30078125,Not Profitable,5141,26.4699993133545,4,0,113500512,7912944.5,Office,6,acquired,Operating
17945,Startup_17945,AI,India,Tier2,2010,1,0,0,1372869.75,2015,3,1,0,20,104526.3125,1219247.5,Not Profitable,1423,14.1499996185303,5,1,96974992,20941586,Remote,3,operating,Operating
17946,Startup_17946,FoodTech,India,Tier1,2012,4,0,0,1724762.375,2008,2,0,1,35,188667.453125,135937.5625,Profitable,7470,19.1399993896484,2,0,74331640,17737944,Remote,2,operating,Operating
17947,Startup_17947,ClimateTech,India,Tier2,2018,5,1,2,5950211,2011,6,1,1,19,149400.890625,1219247.5,Not Profitable,46320,5.6399998664856,5,2,68385112,8932885,Remote,3,operating,Market competition
17948,Startup_17948,AI,France,Tier1,2023,5,0,4,171157.234375,2011,9,1,0,38,310980.78125,9687905,Not Profitable,2957,52.25,3,1,29384404,43063912,Remote,5,closed,Operating
17949,Startup_17949,EdTech,UAE,Tier2,2021,2,0,1,14114950,2012,4,0,0,10,179947.03125,1650120,Not Profitable,39708,39.7099990844727,8,1,88488000,48786648,Remote,3,operating,Ran out of cash
17950,Startup_17950,Cybersecurity,Israel,Tier1,2012,3,0,4,9810303,2009,3,0,0,85,NULL,260441.703125,Not Profitable,12088,26.4699993133545,6,3,112285704,30058012,Hybrid,0,operating,Acquired talent
17951,Startup_17951,HealthTech,UK,Tier3,2000,3,0,3,3320476.75,2006,6,1,0,20,NULL,800226.375,Break-even,2957,26.4699993133545,5,1,170379184,8932885,Hybrid,2,acquired,Regulatory issues
